age,diameter,length,material,install_year,condition_score,criticality,pressure_zone,Failure_Tot,failure,longitude,latitude
27,150,1.787347980467,PVC,1997.0,9.35,5,1,0,0,,
27,150,197.730199403273,PVC,1997.0,9.35,5,1,0,0,,
27,150,1.06566140953385,PVC,1997.0,9.35,5,1,0,0,,
14,200,6.54198416900074,PVC,2010.0,9.35,7,1,0,0,,
21,200,89.402198309629,PVC,2003.0,9.35,7,1,0,0,,
21,200,9.32751636823724,PVC,2003.0,9.35,6,1,0,0,,
52,150,7.01043393802687,DI,1972.0,8.5,6,1,0,0,,
52,150,7.00974229553762,DI,1972.0,8.5,6,1,0,0,,
52,150,235.894831173705,DI,1972.0,8.5,7,1,0,0,,
52,150,4.82496354521687,DI,1972.0,8.5,7,1,0,0,,
52,150,254.72021879518,DI,1972.0,8.5,7,1,0,0,,
13,200,12.1742835451805,PVC,2011.0,9.35,5,6,0,0,,
18,150,0.463651604661854,PVC,2006.0,9.35,6,7,0,0,,
76,200,1.27040000073612,CI,1948.0,7.75,7,1,1,1,-80.4844065664074,43.4713249451307
74,300,282.9444785675,CI,1950.0,7.75,7,1,0,0,,
74,300,7.71097927929444,CI,1950.0,7.75,7,1,0,0,,
40,300,0.777301279418911,DI,1984.0,9.1,7,1,0,0,,
40,300,30.9204048408835,DI,1984.0,9.1,7,1,0,0,,
40,300,56.6376771390801,DI,1984.0,9.1,7,1,0,0,,
40,300,1.16542799042834,DI,1984.0,9.1,7,1,0,0,,
13,200,11.0102399675593,PVC,2011.0,9.35,5,6,0,0,,
13,200,9.79270081557235,PVC,2011.0,9.35,5,6,0,0,,
13,200,8.43252476618843,PVC,2011.0,9.35,5,6,0,0,,
13,200,5.88785624362502,PVC,2011.0,9.35,5,6,0,0,,
24,200,10.2495983145134,PVC,2000.0,9.35,5,6,0,0,,
13,200,12.0178002009329,PVC,2011.0,9.35,5,6,0,0,,
13,150,11.9079628233586,PVC,2011.0,9.35,5,6,0,0,,
59,150,137.450044418036,CI,1965.0,6.65,7,1,1,1,-80.4454805505571,43.4376258472677
22,150,1.03790441343151,PVC,2002.0,9.35,6,6,0,0,,
14,150,16.6618237399977,PVC,2010.0,9.35,6,6,0,0,,
47,200,119.539635713399,DI,1977.0,8.5,6,2,0,0,,
47,200,179.998382344517,DI,1977.0,8.5,6,2,0,0,,
47,200,86.5869481941752,DI,1977.0,8.5,6,2,0,0,,
65,150,12.4830187258,CI,1959.0,7.75,5,1,1,1,-80.4588482823722,43.4437260694634
25,150,292.296116120202,PVC,1999.0,9.35,6,0,0,0,,
25,150,12.0695869881002,PVC,1999.0,9.35,6,0,0,0,,
55,150,1.95908623521092,DI,1969.0,8.5,6,3,2,1,-80.5267756982305,43.4199077772851
55,150,70.3753651375612,DI,1969.0,6.1,6,3,2,1,-80.5267756982305,43.4199077772851
55,150,12.0890538454946,DI,1969.0,8.5,7,3,2,1,-80.5267756982305,43.4199077772851
66,750,394.146877467651,CPP,1958.0,8.95,9,1,1,1,-80.5243438706733,43.410173513885
94,300,11.9670889102453,CI,1930.0,7.75,7,1,0,0,,
14,200,7.50414327643766,PVC,2010.0,9.35,6,1,1,1,-80.5086825646119,43.4275328240099
59,150,159.442118584273,AC,1965.0,8.7,5,1,0,0,,
33,300,6.21104119114957,DI,1991.0,9.1,7,1,0,0,,
33,300,14.7803411759678,DI,1991.0,9.1,7,1,0,0,,
33,300,106.070920471079,DI,1991.0,9.1,7,1,0,0,,
70,200,83.2199644297774,CI,1954.0,4.55,6,1,2,1,-80.447583564978,43.4240505621396
70,200,9.9988225244431,CI,1954.0,7.75,6,1,2,1,-80.447583564978,43.4240505621396
25,300,4.86971179821483,PVC,1999.0,9.35,7,1,2,1,-80.4469060506385,43.4360051672127
25,300,6.82958092807549,PVC,1999.0,9.35,7,1,2,1,-80.4469060506385,43.4360051672127
20,200,162.257713784506,PVC,2004.0,9.35,7,1,0,0,,
20,200,14.1059745829264,PVC,2004.0,9.35,7,1,0,0,,
14,200,5.33537425322385,PVC,2010.0,9.35,7,1,0,0,,
32,450,13.4201996115162,AC,1992.0,8.9,0,1,4,1,-80.4983458070912,43.4290502428461
32,300,67.3253704389192,DI,1992.0,9.1,7,1,0,0,,
58,600,30.6977771839577,CPP,1966.0,9.15,7,1,0,0,,
50,150,4.13053742306787,DI,1974.0,8.5,6,1,0,0,,
13,150,2.89368419174199,PVC,2011.0,9.35,6,1,0,0,,
55,300,1.33035344611448,DI,1969.0,8.5,0,3,1,1,-80.532119879883,43.4447672637191
55,300,11.9070389622667,DI,1969.0,8.5,5,3,1,1,-80.532119879883,43.4447672637191
55,300,1.54600194064005,DI,1969.0,8.5,0,1,1,1,-80.532119879883,43.4447672637191
95,100,1.13082341721166,CI,1929.0,7.75,0,1,0,0,,
13,150,2.61033903694828,PVC,2011.0,9.35,6,1,0,0,,
52,200,17.525495320679,DI,1972.0,8.5,6,5,1,1,-80.4166163098391,43.4304591467195
52,200,6.26379822158224,DI,1972.0,8.5,6,5,0,0,,
13,150,7.96900106111434,PVC,2011.0,9.35,7,1,0,0,,
71,200,12.7684029543036,CI,1953.0,7.75,6,1,0,0,,
71,200,79.4963818662873,CI,1953.0,7.75,6,1,0,0,,
27,150,264.913979910748,PVC,1997.0,9.35,8,1,0,0,,
28,150,5.19065907139803,PVC,1996.0,9.35,6,1,0,0,,
28,150,168.144938438194,PVC,1996.0,9.35,6,1,0,0,,
28,150,5.40802396412778,PVC,1996.0,9.35,6,1,0,0,,
28,150,153.438875484939,PVC,1996.0,9.35,6,1,0,0,,
63,150,75.3300807769594,CI,1961.0,7.75,5,1,0,0,,
63,150,0.541578876804713,CI,1961.0,7.75,5,1,0,0,,
50,150,7.62737194041807,DI,1974.0,4.58,6,1,2,1,-80.4672894387886,43.4136116505093
50,150,244.864646323861,DI,1974.0,6.9,6,1,2,1,-80.4672894387886,43.4136116505093
17,300,12.7092075749904,PVC,2007.0,9.35,6,0,0,0,,
14,300,68.428561810056,PVC,2010.0,9.35,6,0,0,0,,
64,100,83.1051437290923,DI,1960.0,6.1,5,1,1,1,-80.4641484930111,43.4341731935814
64,100,2.31773360651584,DI,1960.0,8.5,5,1,1,1,-80.4641484930111,43.4341731935814
50,300,4.17855857396218,DI,1974.0,8.5,6,1,0,0,,
13,150,9.78258327290471,PVC,2011.0,9.35,5,1,0,0,,
12,200,0.941613514031963,PVC,2012.0,9.35,5,1,2,1,-80.5004061635791,43.4627065384383
50,300,96.4814745644389,DI,1974.0,8.5,7,1,1,1,-80.4996991352909,43.4602633204099
24,300,21.6614541542775,PVC,2000.0,9.35,7,1,0,0,,
21,200,162.683915923816,PVC,2003.0,9.35,7,1,0,0,,
21,200,1.10016762491603,PVC,2003.0,9.35,0,1,0,0,,
21,200,3.19833723404822,PVC,2003.0,9.35,6,1,0,0,,
65,200,124.467659746037,CI,1959.0,6.15,7,1,1,1,-80.4653992200684,43.4296429486096
58,150,110.496024546809,CI,1966.0,4.25,6,1,7,1,-80.4402495737358,43.4483548673199
58,150,9.16961675976431,CI,1966.0,3.93,5,1,7,1,-80.4402495737358,43.4483548673199
57,100,12.8137730039382,DI,1967.0,8.5,5,1,0,0,,
57,100,70.8392405153028,DI,1967.0,8.5,5,1,0,0,,
43,150,178.662898600164,DI,1981.0,8.05,7,1,0,0,,
49,150,7.62029262841177,DI,1975.0,8.5,6,3,0,0,,
49,150,242.586607235346,DI,1975.0,8.5,7,3,0,0,,
59,150,8.17234286226283,CI,1965.0,7.85,5,1,1,1,-80.4443647936916,43.4467281433203
59,150,19.5813300326523,CI,1965.0,7.85,5,1,1,1,-80.4443647936916,43.4467281433203
59,150,200.113337718577,CI,1965.0,7.45,7,1,1,1,-80.4443647936916,43.4467281433203
10,450,14.474298772408,PVC,2014.0,9.35,7,1,0,0,,
10,150,1.29089414046225,PVC,2014.0,9.35,7,1,0,0,,
13,150,113.665304989295,PVC,2011.0,9.35,6,1,0,0,,
13,150,2.73073341931821,PVC,2011.0,9.35,5,1,0,0,,
13,150,40.5232635258416,PVC,2011.0,9.35,5,1,0,0,,
11,150,1.79174408053431,PVC,2013.0,9.35,5,1,0,0,,
11,150,138.622596571266,PVC,2013.0,9.35,7,1,0,0,,
11,150,3.64870819038715,PVC,2013.0,9.35,7,1,0,0,,
11,150,13.6489850186757,PVC,2013.0,9.35,5,1,0,0,,
78,200,1.21922335996018,CI,1946.0,7.75,6,1,1,1,-80.4869932749298,43.4727581492157
78,200,1.53313775256417,CI,1946.0,7.75,5,1,1,1,-80.4869932749298,43.4727581492157
43,300,10.2444754667138,DI,1981.0,8.5,7,1,1,1,-80.4841554996998,43.4565462996067
43,300,16.6791229911404,DI,1981.0,8.5,7,1,2,1,-80.4849877875438,43.4569003122597
16,300,2.68958007559046,PVC,2008.0,9.35,8,1,0,0,,
17,50,9.19399024745511,PVC,2007.0,9.35,5,1,3,1,-80.484931070172,43.4561000283465
41,300,12.5807147745334,DI,1983.0,9.1,7,1,1,1,-80.4841320241542,43.4560919683224
41,300,7.37610154255322,DI,1983.0,9.1,7,1,0,0,,
33,300,6.99985190693199,DI,1991.0,9.1,8,1,0,0,,
33,300,7.3852580723434,DI,1991.0,9.1,8,1,0,0,,
36,300,5.84815048723138,DI,1988.0,9.1,8,1,0,0,,
36,300,27.538288810027,DI,1988.0,9.1,7,1,0,0,,
33,300,8.70038016543687,DI,1991.0,9.1,7,1,0,0,,
34,300,6.31589619434912,DI,1990.0,9.1,7,1,0,0,,
17,300,6.85846556487924,PVC,2007.0,9.35,7,1,0,0,,
58,300,40.1702517089591,CI,1966.0,7.85,7,1,3,1,-80.4857842397749,43.4575510698103
58,300,40.5094338773887,CI,1966.0,4.05,7,1,3,1,-80.4857842397749,43.4575510698103
48,300,4.53676864736514,DI,1976.0,8.5,7,1,3,1,-80.4857842397749,43.4575510698103
42,300,1.86367039959677,DI,1982.0,9.1,7,1,3,1,-80.4857842397749,43.4575510698103
48,200,12.6631017306437,DI,1976.0,8.5,7,1,2,1,-80.4849877875438,43.4569003122597
48,200,13.1494042263178,DI,1976.0,8.5,7,1,2,1,-80.4849877875438,43.4569003122597
20,300,11.9185130382995,PVC,2004.0,9.35,6,1,0,0,,
61,200,0.60941007525242,CI,1963.0,7.85,7,1,1,1,-80.4844065664074,43.4713249451307
76,150,2.13993910404231,CI,1948.0,7.75,6,1,0,0,,
72,150,12.2661518654098,CI,1952.0,7.75,7,1,0,0,,
41,300,0.458470851236004,DI,1983.0,9.1,7,1,0,0,,
41,300,3.04795894863293,DI,1983.0,9.1,7,1,4,1,-80.4749157307697,43.4680256479454
41,300,2.19267325480469,DI,1983.0,9.1,0,1,4,1,-80.4749157307697,43.4680256479454
46,300,60.5581626211561,DI,1978.0,8.5,7,1,0,0,,
46,300,10.4807202957855,DI,1978.0,8.5,7,1,0,0,,
75,150,12.8855265800981,CI,1949.0,7.75,6,1,0,0,,
48,300,7.31598359620929,DI,1976.0,8.5,7,1,1,1,-80.4800641631084,43.4678751965881
59,150,12.7066847149983,CI,1965.0,3.93,5,1,2,1,-80.4458261278732,43.4459819809547
59,150,79.1811436159495,CI,1965.0,3.2,5,1,2,1,-80.4458261278732,43.4459819809547
45,300,4.90019170218181,DI,1979.0,8.5,7,1,1,1,-80.481162496429,43.468961132043
45,300,11.8228583614471,DI,1979.0,8.5,6,1,1,1,-80.481162496429,43.468961132043
77,150,13.4131065805391,CI,1947.0,7.75,7,1,0,0,,
77,150,8.78467269817848,CI,1947.0,7.75,5,1,1,1,-80.4809548426344,43.4670110578409
45,300,7.97850572463197,DI,1979.0,8.5,6,1,0,0,,
77,150,6.82073231255441,CI,1947.0,7.75,6,1,1,1,-80.4809548426344,43.4670110578409
52,150,14.7649610195108,DI,1972.0,8.5,6,3,3,1,-80.5246235598404,43.4246361293914
52,150,173.627434951589,DI,1972.0,7.7,6,3,3,1,-80.5246235598404,43.4246361293914
52,150,7.37619793648968,DI,1972.0,8.5,6,3,3,1,-80.5246235598404,43.4246361293914
52,150,123.888391168248,DI,1972.0,8.5,6,3,3,1,-80.5246235598404,43.4246361293914
22,150,10.2105088603511,PVC,2002.0,9.35,6,1,0,0,,
22,150,211.051334911959,PVC,2002.0,9.35,6,1,0,0,,
13,200,8.82510464724509,PVC,2011.0,9.35,5,1,2,1,-80.5004061635791,43.4627065384383
16,150,141.52668720701,PVC,2008.0,9.35,6,1,0,0,,
20,150,90.0187295144347,PVC,2004.0,7.35,6,1,0,0,,
20,150,2.40656055986924,PVC,2004.0,9.35,5,1,0,0,,
20,150,12.8309975929951,PVC,2004.0,9.35,6,1,0,0,,
20,150,8.6046460600409,PVC,2004.0,9.35,6,1,0,0,,
29,150,5.41108138584553,PVC,1995.0,9.35,5,1,0,0,,
11,150,60.4967347837714,PVC,2013.0,9.35,6,1,0,0,,
11,150,66.0850678008831,PVC,2013.0,9.35,5,1,0,0,,
11,150,18.1839827195695,PVC,2013.0,9.35,5,1,0,0,,
11,150,7.43018273374147,PVC,2013.0,9.35,5,1,0,0,,
29,150,8.77972803732102,PVC,1995.0,9.35,5,1,0,0,,
51,200,7.62009895040321,DI,1973.0,8.5,6,3,2,1,-80.5294307383052,43.4173874990754
51,200,148.191835410477,DI,1973.0,6.1,7,3,2,1,-80.5294307383052,43.4173874990754
51,200,81.3798121228658,DI,1973.0,8.5,6,3,2,1,-80.5294307383052,43.4173874990754
45,150,10.2502813551946,DI,1979.0,8.5,6,2,0,0,,
45,150,199.088026265419,DI,1979.0,8.5,6,2,0,0,,
45,150,109.443526130253,DI,1979.0,8.5,6,2,0,0,,
46,300,156.321856179646,DI,1978.0,8.5,7,1,0,0,,
63,750,37.9797115263597,CPP,1961.0,9.15,9,1,1,1,-80.5306258691107,43.4073064722364
57,150,14.1127804339096,CI,1967.0,7.85,6,1,1,1,-80.4631709414468,43.4249219102586
57,150,110.3849599526,CI,1967.0,6.25,6,1,1,1,-80.4631709414468,43.4249219102586
21,150,7.6236160920511,PVC,2003.0,9.35,6,3,0,0,,
21,150,3.35598185487914,PVC,2003.0,9.35,6,3,0,0,,
21,150,201.02072331794,PVC,2003.0,9.35,6,3,0,0,,
47,200,6.5948635171382,DI,1977.0,8.5,6,2,0,0,,
47,200,83.6546205794707,DI,1977.0,8.5,6,2,0,0,,
51,150,224.735162964798,CI,1973.0,7.75,5,1,0,0,,
63,400,85.261833376984,CI,1961.0,7.75,7,1,0,0,,
63,400,1.52397821616305,CI,1961.0,7.75,0,1,0,0,,
63,400,25.1478329220898,CI,1961.0,7.75,7,1,0,0,,
24,250,25.7591528888325,PVC,2000.0,9.35,6,1,0,0,,
19,300,116.141682543059,PVC,2005.0,9.35,6,1,0,0,,
19,300,75.4079206734526,PVC,2005.0,9.35,0,1,0,0,,
19,300,4.48265887698479,PVC,2005.0,9.35,6,1,0,0,,
66,150,258.650280788978,CI,1958.0,6.15,6,1,2,1,-80.503281964613,43.4299373899419
66,150,70.2315348010295,CI,1958.0,7.75,5,1,2,1,-80.503281964613,43.4299373899419
96,150,107.337138281679,CI,1928.0,7.75,5,1,0,0,,
56,200,105.80485477813,DI,1968.0,8.5,6,1,0,0,,
49,300,141.523229941477,DI,1975.0,8.5,6,0,0,0,,
49,300,3.51821683566158,DI,1975.0,8.5,6,0,0,0,,
37,150,12.2963858974453,DI,1987.0,9.1,6,3,1,1,-80.5065286038441,43.4200733220755
37,150,169.393248521488,DI,1987.0,9.1,6,3,1,1,-80.5065286038441,43.4200733220755
37,150,58.6510706618438,DI,1987.0,9.1,7,3,1,1,-80.5065286038441,43.4200733220755
37,150,3.83618902908484,DI,1987.0,9.1,6,3,1,1,-80.5065286038441,43.4200733220755
20,200,14.8680079447933,PVC,2004.0,9.35,6,1,0,0,,
15,300,5.19263601718355,PVC,2009.0,9.35,7,1,0,0,,
94,200,12.6533083405741,CI,1930.0,7.75,7,1,0,0,,
94,200,65.7678000750122,CI,1930.0,7.75,6,1,0,0,,
19,300,36.5296273490382,PVC,2005.0,9.35,6,2,0,0,,
18,300,8.37240597176094,PVC,2006.0,9.35,6,2,0,0,,
24,150,14.233565220403,PVC,2000.0,9.35,6,3,0,0,,
24,150,83.2652096444891,PVC,2000.0,9.35,6,3,0,0,,
24,150,152.919968848035,PVC,2000.0,9.35,6,3,0,0,,
24,150,12.754203724177,PVC,2000.0,9.35,6,3,0,0,,
39,300,101.946954321234,DI,1985.0,9.1,6,0,0,0,,
39,300,6.17471597974118,DI,1985.0,9.1,6,0,0,0,,
39,300,103.048028621101,DI,1985.0,9.1,6,0,0,0,,
22,300,70.139794174429,PVC,2002.0,9.35,7,3,0,0,,
22,300,19.7562353407774,PVC,2002.0,9.35,7,3,0,0,,
53,300,8.06878553429337,DI,1971.0,8.5,7,1,0,0,,
53,300,4.57988130891027,DI,1971.0,8.5,7,1,0,0,,
53,300,147.479856393592,DI,1971.0,8.5,7,1,0,0,,
16,200,70.4856070796956,PVC,2008.0,9.35,6,1,0,0,,
16,200,0.764210579884733,PVC,2008.0,9.35,6,1,0,0,,
45,300,8.05479860586171,DI,1979.0,8.5,6,5,0,0,,
45,300,187.519504982377,DI,1979.0,8.5,6,5,0,0,,
45,300,3.12603582834611,DI,1979.0,8.5,5,5,0,0,,
61,150,7.6385636450972,CI,1963.0,7.85,5,1,1,1,-80.4260910962594,43.433665116144
61,150,7.61969330800279,CI,1963.0,7.85,5,1,1,1,-80.4260910962594,43.433665116144
61,150,118.95763278405,CI,1963.0,7.85,6,1,1,1,-80.4260910962594,43.433665116144
73,150,8.4793949929831,CI,1951.0,7.75,6,1,0,0,,
73,150,134.279036911811,CI,1951.0,7.75,6,1,0,0,,
27,150,6.04048617878317,PVC,1997.0,9.35,7,1,0,0,,
27,150,73.7945775176675,PVC,1997.0,9.35,6,1,0,0,,
45,300,7.10709190647205,DI,1979.0,8.5,7,1,0,0,,
47,150,3.14324751310528,DI,1977.0,8.5,6,1,2,1,-80.5064032467737,43.4421469412875
66,150,22.2257965812843,CI,1958.0,3.95,4,1,2,1,-80.505327687526,43.4297512052667
17,200,86.4533938709722,PVC,2007.0,9.35,6,1,0,0,,
35,150,35.9935379754463,DI,1989.0,9.1,6,7,0,0,,
11,300,57.4059674800995,PVC,2013.0,9.35,6,2,0,0,,
32,150,110.323262150895,DI,1992.0,9.1,6,7,0,0,,
19,200,1.58003808194392,PVC,2005.0,9.35,0,1,0,0,,
19,200,98.7124597094165,PVC,2005.0,9.35,7,1,0,0,,
53,200,9.14438666755263,DI,1971.0,8.5,7,1,0,0,,
53,200,361.644978819038,DI,1971.0,8.5,6,1,0,0,,
53,200,197.593360715395,DI,1971.0,8.5,7,1,0,0,,
53,200,0.761951704805467,DI,1971.0,8.5,7,1,1,1,-80.5117572611759,43.4396854835542
53,150,47.9575412804721,DI,1971.0,8.5,6,3,0,0,,
53,150,6.46975083258923,DI,1971.0,8.5,6,3,0,0,,
50,200,12.6429957411507,DI,1974.0,8.5,5,1,0,0,,
50,200,1.82942509520837,DI,1974.0,8.5,0,3,0,0,,
50,200,215.822755823289,DI,1974.0,8.5,6,1,0,0,,
50,200,5.79157038419366,DI,1974.0,8.5,0,3,0,0,,
17,300,261.189393094415,PVC,2007.0,9.35,6,1,0,0,,
37,450,241.531426019821,DI,1987.0,9.1,8,2,0,0,,
37,450,178.494207007003,DI,1987.0,9.1,7,2,0,0,,
20,150,16.2379380707314,PVC,2004.0,9.35,6,1,0,0,,
63,450,115.011504428217,CI,1961.0,7.75,7,1,0,0,,
48,200,56.0451335529487,DI,1976.0,8.5,6,1,0,0,,
48,200,12.2251917705062,DI,1976.0,8.5,6,1,0,0,,
35,200,7.6214874868673,DI,1989.0,9.1,7,5,0,0,,
35,200,131.216920005206,DI,1989.0,9.1,6,5,0,0,,
35,200,6.26291916626378,DI,1989.0,9.1,6,5,0,0,,
17,150,216.988099632129,PVC,2007.0,9.35,7,1,0,0,,
37,150,1.02485940487003,DI,1987.0,9.1,6,3,0,0,,
37,150,90.6058673452012,DI,1987.0,9.1,6,3,0,0,,
37,150,13.8363526913596,DI,1987.0,9.1,6,3,0,0,,
65,150,249.14603819419,CI,1959.0,7.35,5,1,1,1,-80.4461985300375,43.4353963280436
19,200,8.36643372090321,PVC,2005.0,9.35,6,1,0,0,,
19,200,80.5972902096712,PVC,2005.0,9.35,6,1,0,0,,
21,150,4.55591307705052,PVC,2003.0,9.35,6,1,0,0,,
21,150,72.971857394091,PVC,2003.0,9.35,6,1,0,0,,
51,300,8.2663042912406,DI,1973.0,8.5,7,3,0,0,,
51,300,52.8262174539292,DI,1973.0,8.5,7,3,0,0,,
21,300,9.94686081184442,PVC,2003.0,9.35,6,3,0,0,,
21,300,74.3265315259356,PVC,2003.0,9.35,6,3,0,0,,
74,450,69.0286519948629,CI,1950.0,7.3,6,1,0,0,,
74,450,31.6332364512329,CI,1950.0,5.5,7,1,0,0,,
33,300,6.59676377661461,PVC,1991.0,9.35,6,1,0,0,,
33,300,9.01917021462693,PVC,1991.0,9.35,7,1,0,0,,
33,300,101.964856195008,PVC,1991.0,9.35,7,1,0,0,,
20,150,7.70439144129261,PVC,2004.0,9.35,6,1,0,0,,
10,300,39.4352609506846,PVC,2014.0,9.35,8,1,0,0,,
10,300,26.3215535053985,PVC,2014.0,9.35,8,1,0,0,,
10,300,10.1860268724721,PVC,2014.0,9.35,8,1,0,0,,
19,150,21.3985540708347,PVC,2005.0,9.35,6,1,0,0,,
16,200,1.25816428606267,PVC,2008.0,9.35,5,3,0,0,,
16,200,18.8901271142659,PVC,2008.0,9.35,5,3,0,0,,
60,450,24.2958242500106,CI,1964.0,7.85,7,1,0,0,,
60,450,2.12176839544482,CI,1964.0,7.85,7,1,0,0,,
51,300,27.4517797479999,DI,1973.0,8.5,7,1,0,0,,
52,450,32.2896234914482,DI,1972.0,4.9,7,1,1,1,-80.4911701366943,43.4261095421214
15,200,210.536747827084,PVC,2009.0,9.35,5,3,0,0,,
15,200,13.8612120451157,PVC,2009.0,9.35,5,3,0,0,,
15,200,31.5013139513329,PVC,2009.0,9.35,5,3,0,0,,
15,200,118.814097125408,PVC,2009.0,9.35,5,3,0,0,,
50,300,32.2002507820771,DI,1974.0,8.5,7,1,0,0,,
50,300,37.6258931978621,DI,1974.0,8.5,7,1,0,0,,
50,300,74.9017779285591,DI,1974.0,8.5,7,1,0,0,,
50,300,16.1699170323438,DI,1974.0,8.5,7,1,0,0,,
59,300,99.9295128291255,DI,1965.0,8.5,8,1,0,0,,
62,300,403.971784743198,CI,1962.0,7.4,8,1,0,0,,
56,300,6.8921128443972,DI,1968.0,8.5,7,1,0,0,,
38,300,7.65562951249552,DI,1986.0,9.1,6,1,0,0,,
38,0,72.3969429628508,DI,1986.0,9.1,6,1,0,0,,
48,150,213.16659924771,DI,1976.0,8.5,6,1,0,0,,
59,150,12.2389566942648,DI,1965.0,8.5,5,1,0,0,,
59,150,149.243104808745,DI,1965.0,8.5,5,1,0,0,,
39,300,15.1387979492375,DI,1985.0,9.1,7,1,0,0,,
39,300,63.4936261818463,DI,1985.0,9.1,7,1,0,0,,
21,150,25.7872422209875,PVC,2003.0,9.35,6,1,0,0,,
21,150,1.12595310750569,PVC,2003.0,9.35,0,1,0,0,,
21,150,6.85177764545699,PVC,2003.0,9.35,0,1,0,0,,
62,150,7.6231683593731,CI,1962.0,7.85,6,1,11,1,-80.5097648160508,43.4259890532761
62,150,186.624896289991,CI,1962.0,7.85,6,1,11,1,-80.5097648160508,43.4259890532761
62,150,356.467579340345,CI,1962.0,3.8,5,1,11,1,-80.5097648160508,43.4259890532761
62,150,2.1385552659553,CI,1962.0,7.85,7,1,11,1,-80.5097648160508,43.4259890532761
53,150,8.37283864778935,DI,1971.0,8.5,6,1,0,0,,
53,150,54.8724138083197,DI,1971.0,8.5,6,1,0,0,,
25,150,7.62947951050763,PVC,1999.0,9.35,4,1,0,0,,
25,150,65.4167162870997,PVC,1999.0,9.35,5,1,0,0,,
56,300,161.285234208816,DI,1968.0,8.5,7,1,0,0,,
56,300,2.54540897958873,DI,1968.0,8.5,6,1,0,0,,
14,150,39.2372898325979,PVC,2010.0,9.35,6,1,0,0,,
56,150,1.86365353129823,DI,1968.0,8.5,6,3,1,1,-80.5203766465575,43.4198337198759
56,150,191.966773244589,DI,1968.0,8.5,6,3,1,1,-80.5203766465575,43.4198337198759
56,150,294.434536522863,DI,1968.0,8.5,7,3,1,1,-80.5203766465575,43.4198337198759
56,150,2.04776690070524,DI,1968.0,8.5,6,3,1,1,-80.5203766465575,43.4198337198759
56,150,153.011952585683,DI,1968.0,8.5,6,3,1,1,-80.5203766465575,43.4198337198759
50,150,7.63932294445272,DI,1974.0,8.5,5,1,0,0,,
50,150,124.753743356217,DI,1974.0,8.5,5,1,0,0,,
23,150,8.70304926250181,PVC,2001.0,9.35,7,1,0,0,,
43,150,12.4992443824063,DI,1981.0,8.5,6,1,0,0,,
43,150,284.685433589813,DI,1981.0,8.5,6,1,0,0,,
43,150,11.8871480854875,DI,1981.0,8.5,6,1,0,0,,
22,150,9.48413116748331,PVC,2002.0,9.35,6,1,0,0,,
22,150,114.627616178823,PVC,2002.0,9.35,6,1,0,0,,
22,150,14.4924968066691,PVC,2002.0,9.35,6,1,0,0,,
38,150,10.3874939466086,DI,1986.0,9.1,5,0,0,0,,
38,150,14.2550885952924,DI,1986.0,9.1,6,0,0,0,,
38,150,56.3036403453796,DI,1986.0,9.1,5,0,0,0,,
22,150,14.4534108687895,PVC,2002.0,9.35,6,0,0,0,,
22,150,77.1850730244144,PVC,2002.0,9.35,6,0,0,0,,
19,150,13.2532520277168,PVC,2005.0,9.35,6,3,0,0,,
19,150,10.3830325123384,PVC,2005.0,9.35,6,3,0,0,,
19,150,72.4127278252959,PVC,2005.0,9.35,6,3,0,0,,
21,150,109.116093787942,HDPE,2003.0,10.0,5,2,0,0,,
21,150,97.1166725943527,HDPE,2003.0,10.0,5,2,0,0,,
63,200,8.68703756594691,CI,1961.0,7.75,6,1,1,1,-80.4506286931086,43.426160105555
63,200,48.3355378884333,CI,1961.0,4.55,6,1,1,1,-80.4506286931086,43.426160105555
66,100,12.7811213251896,DI,1958.0,4.58,6,1,6,1,-80.5051970951575,43.4285243812285
66,100,51.0485360917529,DI,1958.0,5.7,5,1,1,1,-80.5035989194373,43.4282673821331
35,150,7.49971652816247,DI,1989.0,9.1,5,1,0,0,,
35,150,3.39976199196668,DI,1989.0,9.1,5,1,0,0,,
38,150,1.52392970817404,DI,1986.0,8.5,6,3,2,1,-80.5307715059321,43.419278738818
38,150,170.384041811206,DI,1986.0,8.5,6,3,2,1,-80.5307715059321,43.419278738818
51,150,158.559049547451,DI,1973.0,8.5,6,3,2,1,-80.5307715059321,43.419278738818
57,150,66.8172270556757,DI,1967.0,8.5,5,1,1,1,-80.5173918623226,43.4310200848377
57,150,1.54373868636041,DI,1967.0,8.5,0,1,2,1,-80.5167773834458,43.43104763663
78,150,8.60724709347097,CI,1946.0,7.75,6,1,0,0,,
78,150,118.159828335507,CI,1946.0,7.75,6,1,0,0,,
47,100,11.0283750755575,DI,1977.0,8.5,5,1,0,0,,
47,100,52.4987459073759,DI,1977.0,8.5,5,1,0,0,,
37,300,49.3731286007698,DI,1987.0,9.1,6,1,0,0,,
37,300,21.4065944047813,DI,1987.0,9.1,6,1,0,0,,
18,150,1.65192895702789,PVC,2006.0,9.35,5,0,0,0,,
18,150,6.66766394195172,PVC,2006.0,9.35,5,0,0,0,,
18,150,268.200963401041,PVC,2006.0,9.35,5,0,0,0,,
23,150,13.3055060724601,PVC,2001.0,9.35,5,1,7,1,-80.5269649482367,43.4513698554882
23,150,20.2061616873459,PVC,2001.0,9.35,6,1,0,0,,
49,150,67.0740846607168,DI,1975.0,8.5,7,1,0,0,,
